name,url,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Réaliser la mise en accessibilité des points d'arrêts routiers du transport interurbain,/aides/1175-realiser-la-mise-en-accessibilite-des-points-/,True,,True,,[],False
Favoriser les projets d'aménagement des pôles d'échanges multimodaux,/aides/2ad8-favoriser-les-projets-damenagement-des-poles-/,True,,True,,[],False
Réduire vos dépenses de carburant et contribuer à la réduction des émissions de gaz à effet de serre - le chèque transition bioéthanol,/aides/d319-reduire-vos-depenses-de-carburant-tout-en-con/,True,,True,,[],False
Développer ou mettre en oeuvre des systèmes d’autopartage utilisant des véhicules électriques ou GPL,/aides/c1e6-encourager-les-acteurs-a-developper-ou-mettre/,False,Status 404,False,Status 404,[],False
Aider les exploitations agricoles dans les filières végétales,/aides/e8e1-aides-aux-exploitations-agricoles-dans-les-fi/,True,,False,url not starting with http,[],False
Soutenir les projets d'investissement valorisant les produits agricoles,/aides/79b7-pass-agri-valorisation/,False,url changed to https://www.laregion.fr/Pass-Contrat-Agrivalorisation,False,url not starting with http,[],False
Soutenir des ateliers de découverte des métiers pour tout public,/aides/221d-appel-a-projets-info-metiers/,False,Status 404,False,url not starting with http,[],False
Soutenir l'investissement dans la filière du bois,/aides/9cc7-pass-bois/,True,,False,url not starting with http,[],False
Encourager les projets innovants collaboratifs (READYNOV),/aides/0bb6-appel-a-projets-readynov-2019-2021/,False,Status 404,True,,[],False
"Encourager les collectivités à convertir leurs parcs de véhicules en achetant des véhicules non polluants - Dispositif ""Éco-chèque mobilité""",/aides/90e8-encourager-les-collectivites-a-convertir-leur/,True,,True,,[],False
Soutenir le covoiturage entre particuliers (ATPS),/aides/9ac1-soutenir-le-covoiturage-entre-particuliers-at/,True,,False,url changed to https://aidesindividuelles.hautsdefrance.fr/sub/login-tiers.sub?cid=81770,[],False
Soutenir la mobilité des salariés (ATPSR),/aides/3a16-soutenir-la-mobilite-des-salaries-atpsr/,True,,False,url changed to https://aidesindividuelles.hautsdefrance.fr/sub/login-tiers.sub?cid=81771,[],False
Soutenir la (ré)insertion professionnelle grâce à la mobilité,/aides/dc7a-soutenir-la-reinsertion-professionnelle-grace/,False,url not starting with http,False,url not starting with http,[],False
Soutenir la conversion d'un véhicule thermique en véhicule propre,/aides/8458-soutenir-la-conversion-dun-vehicule-thermique/,False,url changed to https://www.iledefrance.fr/transformation-de-vehicule-thermique-en-vehicule-propre,False,url changed to https://www.iledefrance.fr/transformation-de-vehicule-thermique-en-vehicule-propre,[],False
Mutualiser des services applicatifs en mode Saas,/aides/d7eb-mutualisation-de-services-applicatifs-en-mode/,False,url not starting with http,False,url not starting with http,[],False
Soutenir la mise en place de nouvelles peupleraies de qualité,/aides/146b-aide-premier-boisement-de-qualite-des-peupler/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/economie-et-emploi/premier-boisement-de-qualite-des-peupleraies,False,url not starting with http,[],False
Aider au passage du permis de conduire B,/aides/07ee-aide-au-passage-du-permis-de-conduire-b-2020-/,False,Status 404,False,url not starting with http,[],False
Sécuriser l'accès vers l'emploi en finançant les frais de logements et/ou de transport (Fonds d'aide à la mobilité vers l'emploi),/aides/eced-fonds-daide-a-la-mobilite-vers-lemploi/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/amenagement-du-territoire/fonds-daide-la-mobilite-vers-lemploi,False,url not starting with http,[],False
Bénéficier d'une aide aux devoirs gratuite (lycéens et apprentis),/aides/cdf8-soutien-scolaire-service-gratuit-daide-aux-de/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/economie-et-emploi/soutien-scolaire-service-gratuit-daide-aux-devoirs,False,url not starting with http,[],False
Soutenir les entreprises les plus touchées par la crise sanitaire Covid-19 (Fonds National de Solidarité),/aides/6a63-fonds-national-de-solidarite-special-hotels-c/,False,Status 404,False,url not starting with http,[],False
Appuyer et optimiser la croissance des start-up régionales (Fonds accélération Start-Up),/aides/33cb-accelerateur-start-up-up-grade-nouvelle-aquit/,False,Status 404,False,url not starting with http,[],False
Soutenir les investissements numériques des Artisans/Commerçants,/aides/f84f-soutenir-les-investissements-numeriques-des-a/,True,,False,url not starting with http,[],False
Soutenir la mobilité des Artisans/Commerçants,/aides/139a-soutenir-la-mobilite-des-artisanscommercants/,True,,False,url not starting with http,[],False
"Financer les études  pour les  infrastructures publiques ( santé, déchets, transport, production d'énergies renouvelables...)",/aides/e5d7-aide-infrastructures/,False,url not starting with http,False,url not starting with http,[],False
Financer les projets d'investissements pour les priorités trajectoire Outre-mer 5.0,/aides/bce4-pret-bonifie-trajectoire-outre-mer-50/,False,url not starting with http,False,url not starting with http,[],False
Financer les projets d'investissements liés à l'atténuation du changement climatique,/aides/f591-pret-bonifie-attenuation-au-changement-climat/,False,url not starting with http,False,url not starting with http,[],False
Financer les projets permettant de réduire la vunérabilité  au changement climatique,/aides/3c1c-pret-bonifie-afin-de-reduire-la-vunerabilite-/,False,url not starting with http,False,url not starting with http,[],False
Préfinancer les subventions et aides européennes et nationales,/aides/87c3-prefinancement-de-subventions-europeennes/,False,url not starting with http,False,url not starting with http,[],False
Financer les acteurs publics pour les projets d'investissement,/aides/e06d-financement-des-acteurs-publics-pour-les-proj/,False,url not starting with http,False,url not starting with http,[],False
Mutualiser un délégué à la protection des données (DPO),/aides/667e-mutualiser-un-delegue-a-la-protection-des-don/,True,,False,url not starting with http,[],False
Développer l'e-administration et accompagner la transformation numérique des collectivités territoriales,/aides/e14f-developper-le-administration-et-accompagner-l/,False,Unknown error,False,url not starting with http,[],False
Soutenir la connaissance et à l'Inventaire général des patrimoines,/aides/1681-patrimoine-soutien-a-la-connaissance-et-a-lin/,True,,False,url not starting with http,[],False
Accompagner la formation des adultes-relais,/aides/347a-dispositif-regional-daide-a-la-formation-des-/,True,,False,url not starting with http,[],False
Participer à l’augmentation de capital dans les SEM immobilières,/aides/9bbf-participer-a-laugmentation-de-capital-dans-le/,True,,False,url not starting with http,[],False
"Financer un projet dans le cadre d' « Espaces Nouveaux, Villages Innovants (ENVI) »",/aides/2236-vivre-ensemble-espaces-nouveaux-villages-inno/,True,,False,url not starting with http,[],False
Restaurer et valoriser les « Grands sites patrimoniaux »,/aides/4381-restaurer-valoriser-grands-sites-patrimoniaux/,True,,False,url not starting with http,[],False
Fédérer le réseau des acteurs du patrimoine régional,/aides/2eee-centre-de-ressources-du-patrimoine-cuturel-re/,True,,False,url not starting with http,[],False
Renforcer le programme d'humanisation des structures d'hébergement,/aides/8961-copie-10h22-renforcer-le-programme-dhumanisat/,True,,False,url not starting with http,['https://www.gouvernement.fr/sites/default/files/contenu/piece-jointe/2017/03/humanisation_instruction_du_3_avril_2009_met_20100009_0100_0054.pdf'],True
Soutenir les projets portés par les jeunes constitués en association - Projets Initiatives Jeunesse,/aides/b6c3-projets-initiatives-jeunesse-soutien-aux-proj/,True,,True,,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-04/r%C3%A9glement%20d%27intervention%20initiative%20de%20jeunes.pdf'],True
"Soutenir les initiatives incluant le développement de technologies, services ou produits numériques innovants - Prototypes numériques",/aides/217d-prototypes-numeriques/,True,,False,url not starting with http,[],False
Créer / reprendre une entreprise dans l’agroalimentaire,/aides/70e3-aide-a-la-creation-reprise-dentreprise-dans-l/,True,,False,url not starting with http,[],False
Soutenir les projets innovants,/aides/e7f3-soutien-aux-projets-innovants/,True,,False,url not starting with http,[],False
Mener un projet s'intégrant dans la stratégie régionale de l'eau,/aides/393d-strategie-regionale-de-leau/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-09/RI_Eau%20modifi%C3%A9_2020%20def.pdf'],True
"Financer des prestations d’études et de conseil (diagnostic, expertise, AMOA) permettant de définir une stratégie de transformation numérique et/ou de cybersécurité",/aides/c102-conseil-en-strategie-numerique/,True,,False,url not starting with http,[],False
Financer des actions collectives dans le cadre de la politique de soutien aux filières régionales - Actions collectives sectorielles et multisectorielles,/aides/6887-actions-collectives-sectorielles-et-multisect/,True,,False,url not starting with http,[],False
Structurer et développer les petites entreprises dans l’agroalimentaire,/aides/2e41-aide-a-la-structuration-et-au-developpement-d/,True,,False,url not starting with http,[],False
Soutenir les projets innovants et collaboratifs visant à améliorer l'attractivité des territoires et des sites touristiques,/aides/e1bb-innovation-touristique/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-03/Reglement_2020_TINA_0.pdf'],True
Accompagner les projets de start-up de la phase d’incubation à celle de déploiement - Expertise Start-up,/aides/b006-expertise-start-up/,True,,False,url not starting with http,[],False
Soutenir les projets de recherche collaboratifs public/privé,/aides/620e-projets-de-recherche-collaboratifs-publicpriv/,True,,False,url not starting with http,[],False
Soutenir les investissements en faveur du recyclage et du réemploi des déchets,/aides/ecb0-investissement-en-faveur-du-recyclage-et-du-r/,True,,False,url not starting with http,[],False
Aider les entreprises dans leur stratégie d'export - Pass’Export,/aides/29f7-passexport/,True,,False,url not starting with http,[],False
Engager une démarche de développement durable et de qualité dans l’agroalimentaire,/aides/3616-demarches-de-developpement-durable-et-de-qual/,True,,False,url not starting with http,[],False
Financer les études préalables pour les opérations globales de valorisation de sites patrimoniaux,/aides/5dee-etudes-prealables-pour-les-operations-globale/,True,,False,url not starting with http,[],False
Bénéficier d'un accompagnement individuel pour se préparer à une installation en agriculture,/aides/ee83-accompagnement-individuel-pre-installation-di/,True,,False,url not starting with http,[],False
"Aider les entreprises présentant une stratégie de développement à l’international à consolider leurs marchés, se réorienter ou approcher de nouveaux marchés - Cap International",/aides/dbc1-cap-international/,True,,False,url not starting with http,[],False
Être aidé dans la prise en charge des frais pour réaliser un stage à l'étranger en tant que demandeur d'emploi,/aides/6257-stages-a-letranger-public-demandeur-demploi/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2019-05/Ri-erasmus_0.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-08/synth%C3%A8se_r%C3%A8glement_Jeunes%20demandeurs%20d%27emploi.pdf']",True
Favoriser l’accès au crédit dans le secteur agricole et agro-alimentaire - ALTER'NA,/aides/9516-alterna/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-06/Plaquette.pdf'],True
Créer une Réserve Naturelle Régionale,/aides/6564-creer-une-reserve-naturelle-regionale/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2018-08/Reserve-naturelle-reglement.pdf'],True
Réaliser des événements professionnels liés à l'innovation touristique,/aides/ad04-evenementiel-et-promotion/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Conseiller les entreprises de l'Economie Sociale et Solidaire (ESS),/aides/6723-aide-au-conseil/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/economie-et-emploi/aide-au-conseil-pour-les-structures-de-less,False,url not starting with http,[],False
Bénéficier d'un service gratuit d'aide aux devoirs,/aides/be1f-soutien-scolaire-service-gratuit-daide-aux-de/,True,,False,url not starting with http,[],False
Financer l'installation dans une exploitation agricole,/aides/1a18-financement-relais-du-foncier-agricole-pour-l/,True,,False,url not starting with http,[],False
Développer la pêche et aquaculture locale,/aides/2a21-peche-et-aquaculture-developpement-par-les-ac/,False,Status 404,False,url not starting with http,[],False
Réduire la participation aux frais de restauration et/ou d'hébergement des lycéens,/aides/8ad3-fonds-social-daide-aux-lyceens-pour-la-restau/,False,url changed to https://les-aides.nouvelle-aquitaine.fr/amenagement-du-territoire/fonds-social-daide-aux-lyceens-pour-la-restauration-et-lhebergement-pour-lex-limousin,False,url not starting with http,[],False
Aider les entreprises à forte utilité sociale dans leur démarrage,/aides/7dbc-aide-au-demarrage-pour-les-entreprises-a-fort/,True,,False,url not starting with http,[],False
"Développer les ports de pêche, sites de débarquement, halles de criée et abris",/aides/1268-ports-de-peche-sites-de-debarquement-halles-d/,False,Status 404,False,url not starting with http,[],False
Améliorer l'efficacité énergétique des navires de pêche et atténuer le changement climatique,/aides/1fb4-efficacite-energetique-navires-de-peche-et-at/,False,Status 404,False,url not starting with http,[],False
Favoriser le transfert de technologie et/ou de connaissances issues d’un laboratoire public pour des applications économiques,/aides/0c6b-projets-en-lien-ou-issus-dun-laboratoire-publ/,True,,False,url not starting with http,[],False
Permettre aux demandeurs d'emplois sans qualification d'accéder à une formation,/aides/88e4-service-public-regional-de-la-formation-profe/,True,,False,url not starting with http,[],False
"Soutenir les étudiants dans le secteur social, paramédical ou de santé (bourse d'étude sur critères sociaux)",/aides/2d8a-bourses-detudes-sur-criteres-sociaux-etudiant/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-05/PLA_BRSS_vA_05-21_1.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2018-12/RI%20bourses%20juin%202018_version%20finale%20%28002%29.pdf']",True
Créer de nouvelles activités en économie circulaire,/aides/79f1-creation-de-nouvelles-activites-en-economie-c/,True,,False,url not starting with http,[],False
Favoriser l'innovation des entreprises par le design,/aides/f15a-aide-au-conseil-en-innovation-design/,True,,False,url not starting with http,[],False
Améliorer la conservation et de valoriser les collections publiques des musées,/aides/cc91-renovation-extension-et-amenagement-des-musee/,False,Status 404,False,url not starting with http,[],False
Accélérer l’émergence et la croissance des jeunes pousses innovantes (start-ups),/aides/2f62-acceleration-start-up/,True,,False,url not starting with http,[],False
"Soutenir les activités des sites de visite, de loisirs et de pleine nature",/aides/f299-activites-des-sites-de-visite-de-loisirs-et-d/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2018-08/fiche-de-renseignement_V18_05_enligne2%284%29_1.pdf'],True
Accompagner les projets de start-up de la phase d’incubation à celle de déploiement (Pass Start-up),/aides/9e11-pass-start-up/,True,,False,url not starting with http,[],False
Accompagner la filière touristique dans leurs démarches collectives en matière de qualité,/aides/fe20-demarche-qualite/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Soutenir au recrutement de chargés d’études pour les opérations d'inventaire,/aides/8890-operations-dinventaire/,True,,False,url not starting with http,[],False
Restaurer et valoriser des sites patrimoniaux,/aides/5e22-operations-globales-de-valorisation-de-sites-/,True,,False,url not starting with http,[],False
Soutenir la méthanisation,/aides/6d4f-soutien-a-la-methanisation/,True,,False,url not starting with http,[],False
Créer un environnement favorable à la compétitivité de la filière forêt bois papier,/aides/e476-aide-collectives-a-la-filiere-foret-bois-papi/,True,,False,url not starting with http,[],False
Accompagner des exploitations agricoles vers la certification environnementale HVE (Haute Valeur Environnementale) -,/aides/c534-certification-environnementale-hve-haute-vale/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/Plan%20contr%C3%B4le.pdf'],True
Aider les PMI/PME à recourir à des consultants extérieurs à des moments importants de leur développement,/aides/d3b6-aide-au-conseil-performance-industrielle/,True,,False,url not starting with http,[],False
Soutenir les projets des maîtres d'ouvrages publics ou privés au profit de la pratique de l'itinérance fluviale pour répondre aux nouvelles attentes des clientèles touristiques,/aides/a4c9-itinerance-fluviale/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Mettre en place des instruments appropriés de prévention des incendies pour la protection des forêts,/aides/b003-amenagements-preventifs-pour-la-defense-des-f/,True,,False,url not starting with http,[],False
Soutenir les structures de l'ESS,/aides/e275-soutien-conjoncturel-aux-structures-de-less/,True,,False,url not starting with http,[],False
"Soutenir les territoires dans la coordination et l'animation du dispositif ""Nouvelle organisation touristique des territoires""",/aides/00f3-nouvelle-organisation-touristique-des-territo/,True,,True,,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Accompagner les structures dans l'animation et la coordination des actions portées par les collectivités en faveur de la saisonnalité,/aides/835f-animation-et-coordination-des-actions-en-fave/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Faciliter le recrutement d’un demandeur d’emploi par la mise en œuvre d’un parcours d’intégration au sein de l’entreprise durant sa période d’essai,/aides/6295-accompagnement-individuel-aux-entreprises-aie/,True,,False,url not starting with http,[],False
Soutenir les plans de développement de compétences et des qualifications des salariés au sein d’une entreprise du secteur industriel,/aides/d028-accompagnement-individuel-aux-entreprises-aie/,True,,False,url not starting with http,[],False
Améliorer la performance industrielle et la modernisation de l’outil de production,/aides/e5ed-actions-collectives-performance-industrielle/,True,,False,url not starting with http,[],False
Accompagner des entreprises fragilisées,/aides/ad84-accompagner-des-entreprises-fragilisees/,True,,False,url not starting with http,[],False
Transformer les produits de la pêche et de l'aquaculture,/aides/0887-transformation-des-produits-de-la-peche-et-de/,False,Status 404,False,url not starting with http,[],False
Augmenter le potentiel des sites aquacoles,/aides/465c-augmentation-du-potentiel-des-sites-aquacoles/,False,Status 404,False,url not starting with http,[],False
Soutenir le sport santé,/aides/ca9c-soutien-au-sport-sante/,True,,False,url not starting with http,[],False
Soutenir le sport féminin,/aides/057b-soutien-au-sport-feminin/,True,,False,url not starting with http,[],False
Favoriser le recrutement et renforcement de compétences performance industrielle,/aides/c457-recrutement-et-renforcement-de-competences-pe/,True,,False,url not starting with http,[],False
Accompagner la transition vers l’économie circulaire,/aides/1fca-conseil-a-leconomie-circulaire/,True,,False,url not starting with http,[],False
Soutenir le départ autonome des jeunes de Nouvelle-Aquitaine- DestiNAction,/aides/a1fd-destinaction-soutenir-le-depart-autonome-des-/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-04/DossierDestinaction.pdf'],True
Soutenir le développement stratégique des TPE en priorité dans les territoires vulnérables,/aides/d105-aides-au-developpement-de-tres-petites-entrep/,True,,False,url not starting with http,[],False
Revaloriser  les terrains occupés par des taillis dépérissants ou dégradés et améliorer la qualité des bois produits,/aides/8c00-revalorisation-des-terrains-occupes-par-des-t/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/Formulaire%20demande%20d%27aide_REGROUPE.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/Formulaire%20demande%20d%27aide_INDIVIDUEL.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-04/R%C3%A8glement%20d%27intervention%20avec%20bar%C3%A8mes%20des%20co%C3%BBts.pdf']",True
Accompagner les acteurs touristiques dans le maintien et l'adaptation de l'offre d'hébergements de tourisme social,/aides/3277-hebergements-de-tourisme-social/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Maintenir et adapter aux nouvelles technologies du matériel et équipement culturel.,/aides/d34a-achat-de-materiel-re-equipement-culturel/,False,Status 404,False,url not starting with http,[],False
Aider à la création et à la rénovation des équipements culturels et aux lieux de diffusion professionnels,/aides/a02f-creation-extension-et-rehabilitation-de-bibli/,False,Status 404,False,url not starting with http,[],False
Soutenir l'éducation artistique et culturelle pour faciliter l'accès à la culture des jeunes via leurs établissements de formation,/aides/6d88-actions-educatives-nouvelle-aquitaine-volet-4/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-06/RI%20Actions%20Educatives%20Nouvelle%20Aquitaine%2029%20mai%202020_2.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/Proc%C3%A9dure%20de%20d%C3%A9pot%20d%27une%20demande%20d%27aide_Volet%204%20-%20R%C3%A9sidences%20d%27Artistes.pdf']",True
Accompagner les projets de start-up de la phase d’incubation à celle de déploiement (volet recrutement et formation),/aides/938a-competences-recrutement-et-formation-start-up/,True,,False,url not starting with http,[],False
Soutenir le boisement et la qualité des peupliers en Nouvelle-Aquitaine,/aides/adc7-premier-boisement-de-qualite-des-peupleraies/,True,,False,url not starting with http,[],False
Soutenir la mise  en place des projets spécifiques- Actions éducatives Nouvelle-Aquitaine - Volet 3 : Projets spécifiques,/aides/cd8d-actions-educatives-nouvelle-aquitaine-volet-3/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/Proc%C3%A9dure%20de%20d%C3%A9pot%20d%27une%20demande%20d%27aide_Volet%203%20-%20Projets%20sp%C3%A9cifiques.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-03/RI%20Actions%20Educatives%20Nouvelle%20Aquitaine%2029%20mai%202020_0.pdf']",True
Accompagner les projets de volontariats et d'échanges internationaux,/aides/2cdf-volontariats-et-echanges-internationaux/,True,,True,,[],False
Construire une stratégie globale numérique (NOTT),/aides/4f59-strategie-numerique-nott/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Préparer et accompagner la transition vers l’économie circulaire,/aides/29d6-actions-collectives-dans-leconomie-circulaire/,True,,False,url not starting with http,[],False
Réaliser un stage professionnel à l'étranger avec Erasmus +,/aides/f6db-erasmus-stage-public-infra-bac/,True,,False,url not starting with http,[],False
"Réaliser un stage professionnel à l'étranger pour les lycéens, apprentis et stagiaires de la formation professionnelle en Nouvelle-Aquitaine",/aides/db8c-stages-a-letranger-public-infra-bac/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/liste%20PJ%20V1.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/Aide_RegionNA_MobiliteInternationale_TutorielAide%20%281%29_0.pdf']",True
Moderniser les équipements et améliorer la mécanisation des entreprises d’exploitation forestière,/aides/8c12-aide-a-lequipement-des-entreprises-de-mobilis/,True,,False,url not starting with http,[],False
Aménager et gérer durablement le littoral,/aides/657e-amenagement-et-gestion-durable-du-littoral/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Organiser des événements territoriaux favorisant la rencontre des acteurs de l'écosystème,/aides/1600-evenements-territoriaux-a-vocation-economique/,True,,False,url not starting with http,[],False
Financer les micro-projets locaux innovants (AMPLI),/aides/605d-appui-aux-micro-projets-locaux-innovants-ampl/,False,Status 404,False,url not starting with http,[],False
Accompagner les maîtres d'ouvrages sélectionnés dans le cadre de l'appel à projet territorial « Nouvelle Organisation Territoriale Touristique »,/aides/0e66-nouvelle-organisation-touristique-des-territo/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Soutenir les entreprises touristique dans l'adaptation et la diversification de leur offre d'hébergements,/aides/8d4f-hotellerie-de-plein-air-independante/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2018-08/fiche-de-renseignement_V18_05_enligne2%284%29_9.pdf'],True
Soutenir les maîtres d'ouvrages publics pour la modernisation et l'amélioration paysagère des stations et des domaines skiables,/aides/d908-modernisation-et-amelioration-paysagere-des-s/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Favoriser le développement d'hébergements en faveur de l'accueil des saisonniers,/aides/8876-developpement-de-logements-pour-les-saisonnie/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Conforter et valoriser les espaces naturels et les espaces remarquables (Parcs Naturels Régionaux et Opérations Grands Sites),/aides/064d-valorisation-des-parcs-naturels-regionaux-et-/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
"""Nouvelle Organisation Territoriale Touristique"" : accompagner les maîtres d'ouvrage dans la professionnalisation des acteurs locaux du tourisme",/aides/8eb7-professionnalisation-des-acteurs-locaux-du-to/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
"Sensibiliser aux démarches collectives de l'ESS, mettre en situation le jeune public et construire des parcours éducatifs",/aides/782e-economie-sociale-et-solidaire-sensibiliser-au/,True,,False,url not starting with http,[],False
Soutenir la mise en œuvre d’une démarche de Gestion Prévisionnelle des Emplois et des Compétences au sein d’une entreprise du secteur industriel,/aides/7ae6-accompagnement-individuel-aux-entreprises-aie/,True,,False,url not starting with http,[],False
Soutenir l'Accompagnement Individuel aux Entreprises – AIE INGEFOR,/aides/ec38-accompagnement-individuel-aux-entreprises-aie/,True,,False,url not starting with http,[],False
Accompagner les 17-25 ans vers leur premier emploi,/aides/57b8-sas-jeunes-orientation-active-vers-lemploi/,True,,False,url not starting with http,[],False
Promouvoir le capital humain et la mise en réseau dans le domaine de l'aquaculture,/aides/d409-aquaculture-promotion-du-capital-humain-et-mi/,True,,False,url not starting with http,[],False
Augmenter la valeur ajoutée des produits de la mer et leur qualité (FEAMP),/aides/01b8-valeur-ajoutee-qualite-des-produits-utilisati/,False,Status 404,False,url not starting with http,[],False
Développer une aquaculture respectueuse des milieux,/aides/85a0-aquaculture-investissements-sous-mesures-envi/,False,Status 404,False,url not starting with http,[],False
Soutenir la création et la reprise d’entreprise dans le secteur agricole et aquacole en Nouvelle-Aquitaine,/aides/9bf0-pret-dhonneur-initiative-agri-nouvelle-aquita/,True,,False,url not starting with http,[],False
Soutenir les entreprises touristiques dans l'adaptation et la diversification de l'offre en locations saisonnières,/aides/086d-meubles-de-tourisme/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/fiche-de-renseignement_V18_05_enligne2%284%29_2.pdf'],True
Réaliser un séjour d'études à l'étranger. Aide pour les étudiants post-bac,/aides/3045-sejours-detude-a-letranger-public-post-bac/,True,,False,url not starting with http,"['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-02/Aide_RegionNA_MobiliteInternationale_TutorielAide%20%281%29_2.pdf', 'http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2020-12/RI_1V3_2020_S%C3%A9jours%20post%20bac%20%2B%20annexe.pdf']",True
Soutenir l'expérimentation d'opérations groupées de rénovation énergétique performante de maisons individuelles,/aides/70d3-operations-groupees-de-renovation-energetique/,True,,False,url not starting with http,['http://les-aides.nouvelle-aquitaine.fr/sites/default/files/2021-10/R%C3%A9gion%20NouvelleAquitaine%20-%20AP%20Op%C3%A9sGroup%C3%A9es%20R%C3%A9novEnerg%20Logement%20priv%C3%A9s%20-%20REGLEMENT.pdf'],True
Favoriser le développement de logiciels libres limitant leur impact environnemental et social,/aides/8369-logiciels-libres-innovants/,True,,False,url not starting with http,[],False
Aider la création de très petites entreprises (TPE),/aides/7b89-aide-a-la-creation-de-tres-petites-entreprise/,True,,False,url not starting with http,[],False
Soutenir les sportifs de haut niveau et les structures labellisées dans le Projet de Performance Fédéral (PPF),/aides/db07-soutien-aux-sportifs-de-haut-niveau-et-aux-st/,True,,False,url not starting with http,[],False
